"Name","Path","Source","PackageName"
"Microsoft.StartExperiencesApp","C:\Program Files\WindowsApps\Microsoft.StartExperiencesApp_1.179.4.0_x64__8wekyb3d8bbwe\MicrosoftStartFeedProvider\MicrosoftStartFeedProvider.exe","MSStore","Microsoft.StartExperiencesApp_1.179.4.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\procexp.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Procmon.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\PsExec.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\PsGetsid.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\PsInfo.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\PsLoggedon.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\psping.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\pspasswd.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\procdump.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\PsService.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\RAMMap.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\ShellRunas.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\psloglist.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\pendmoves.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\SysinternalsSuite.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\notmyfaultc.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\notmyfault.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\logonsessions.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\LoadOrdC.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\LoadOrd.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Listdlls.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\hex2dec.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\DiskView.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Coreinfo.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Contig.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Clockres.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\AccessEnum.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\accesschk.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\sigcheck.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\ntfsinfo.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\streams.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\movefile.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Sysmon.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Testlimit.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\vmmap.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Volumeid.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\whois.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Winobj.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.SysinternalsSuite","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\strings.exe","MSStore","Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe"
"Microsoft.Todos","C:\Program Files\WindowsApps\Microsoft.Todos_0.148.3611.0_x64__8wekyb3d8bbwe\Todo.exe","MSStore","Microsoft.Todos_0.148.3611.0_x64__8wekyb3d8bbwe"
"Microsoft.Whiteboard","C:\Program Files\WindowsApps\Microsoft.Whiteboard_55.20811.580.0_x64__8wekyb3d8bbwe\MicrosoftWhiteboard\MicrosoftWhiteboard.exe","MSStore","Microsoft.Whiteboard_55.20811.580.0_x64__8wekyb3d8bbwe"
"Microsoft.Whiteboard","C:\Program Files\WindowsApps\Microsoft.Whiteboard_55.20811.580.0_x64__8wekyb3d8bbwe\MicrosoftWhiteboard\WebView2RT\notification_helper.exe","MSStore","Microsoft.Whiteboard_55.20811.580.0_x64__8wekyb3d8bbwe"
"Microsoft.Whiteboard","C:\Program Files\WindowsApps\Microsoft.Whiteboard_55.20811.580.0_x64__8wekyb3d8bbwe\MicrosoftWhiteboard\WebView2RTInstaller\MicrosoftEdgeWebview2Setup.exe","MSStore","Microsoft.Whiteboard_55.20811.580.0_x64__8wekyb3d8bbwe"
"Microsoft.Win32WebViewHost","C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy\Win32WebViewHost.exe","MSStore","Microsoft.Win32WebViewHost_10.0.26100.1_neutral_neutral_cw5n1h2txyewy"
"Microsoft.WinAppRuntime.DDLM.4.528.1755.0-x6","C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.4.528.1755.0-x6_4.528.1755.0_x64__8wekyb3d8bbwe\DynamicDependencyLifetimeManager.exe","MSStore","Microsoft.WinAppRuntime.DDLM.4.528.1755.0-x6_4.528.1755.0_x64__8wekyb3d8bbwe"
"Microsoft.WinAppRuntime.DDLM.4.528.1755.0-x8","C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.4.528.1755.0-x8_4.528.1755.0_x86__8wekyb3d8bbwe\DynamicDependencyLifetimeManagerShadow.exe","MSStore","Microsoft.WinAppRuntime.DDLM.4.528.1755.0-x8_4.528.1755.0_x86__8wekyb3d8bbwe"
"Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x6","C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x6_7000.522.1444.0_x64__8wekyb3d8bbwe\DynamicDependencyLifetimeManager.exe","MSStore","Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x6_7000.522.1444.0_x64__8wekyb3d8bbwe"
"Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x6","C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x6_7000.522.1444.0_x64__8wekyb3d8bbwe\DynamicDependencyLifetimeManagerShadow.exe","MSStore","Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x6_7000.522.1444.0_x64__8wekyb3d8bbwe"
"Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x8","C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x8_7000.522.1444.0_x86__8wekyb3d8bbwe\DynamicDependencyLifetimeManager.exe","MSStore","Microsoft.WinAppRuntime.DDLM.7000.522.1444.0-x8_7000.522.1444.0_x86__8wekyb3d8bbwe"
"Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x6","C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x6_8000.642.119.0_x64__8wekyb3d8bbwe\DynamicDependencyLifetimeManager.exe","MSStore","Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x6_8000.642.119.0_x64__8wekyb3d8bbwe"
"Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x8","C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x8_8000.642.119.0_x86__8wekyb3d8bbwe\DynamicDependencyLifetimeManager.exe","MSStore","Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x8_8000.642.119.0_x86__8wekyb3d8bbwe"
"Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x8","C:\Program Files\WindowsApps\Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x8_8000.642.119.0_x86__8wekyb3d8bbwe\DynamicDependencyLifetimeManagerShadow.exe","MSStore","Microsoft.WinAppRuntime.DDLM.8000.642.119.0-x8_8000.642.119.0_x86__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\x86\ntsd.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\x86\kd.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\x86\EngHost.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\x86\dbgsrv.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\x86\cdb.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\DebuggerCredentialManager.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\DbgX.Shell.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\createdump.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\arm64\EngHost.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\x86\ttd\TTDInject.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\arm64\dbgsrv.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\arm64\ttd\TTDInject.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\amd64\ttd\wow64\TTDInject.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\arm64\cdb.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\amd64\EngHost.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\amd64\ttd\TTD.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.WinDbg","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\amd64\kd.exe","MSStore","Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe"
"Microsoft.Windows.Apprep.ChxApp","C:\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy\CHXSmartScreen.exe","MSStore","Microsoft.Windows.Apprep.ChxApp_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy"
"Microsoft.Windows.AssignedAccessLockApp","C:\Windows\SystemApps\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy\AssignedAccessLockApp.exe","MSStore","Microsoft.Windows.AssignedAccessLockApp_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy"
"Microsoft.Windows.CapturePicker","C:\Windows\SystemApps\Microsoft.Windows.CapturePicker_cw5n1h2txyewy\CapturePicker.exe","MSStore","Microsoft.Windows.CapturePicker_10.0.19580.1000_neutral__cw5n1h2txyewy"
"Microsoft.Windows.DevHome","C:\Program Files\WindowsApps\Microsoft.Windows.DevHome_0.2101.858.0_x64__8wekyb3d8bbwe\WindowsAdvancedSettings.exe","MSStore","Microsoft.Windows.DevHome_0.2101.858.0_x64__8wekyb3d8bbwe"
"Microsoft.Windows.NarratorQuickStart","C:\Windows\SystemApps\microsoft.windows.narratorquickstart_8wekyb3d8bbwe\NarratorQuickStart.exe","MSStore","Microsoft.Windows.NarratorQuickStart_10.0.26100.1_neutral_neutral_8wekyb3d8bbwe"
"Microsoft.Windows.OOBENetworkCaptivePortal","C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy\OOBENetworkCaptivePortal.exe","MSStore","Microsoft.Windows.OOBENetworkCaptivePortal_10.0.26495.1000_neutral__cw5n1h2txyewy"
"Microsoft.Windows.OOBENetworkConnectionFlow","C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy\OOBENetworkConnectionFlow.exe","MSStore","Microsoft.Windows.OOBENetworkConnectionFlow_10.0.26495.1000_neutral__cw5n1h2txyewy"
"Microsoft.Windows.ParentalControls","C:\Windows\SystemApps\ParentalControls_cw5n1h2txyewy\WpcUapApp.exe","MSStore","Microsoft.Windows.ParentalControls_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy"
"Microsoft.Windows.PeopleExperienceHost","C:\Windows\SystemApps\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy\PeopleExperienceHost.exe","MSStore","Microsoft.Windows.PeopleExperienceHost_10.0.26100.1_neutral_neutral_cw5n1h2txyewy"
"Microsoft.Windows.Photos","C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2025.11110.18001.0_x64__8wekyb3d8bbwe\Photos.exe","MSStore","Microsoft.Windows.Photos_2025.11110.18001.0_x64__8wekyb3d8bbwe"
"Microsoft.Windows.PinningConfirmationDialog","C:\Windows\SystemApps\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy\PinningConfirmationDialog.exe","MSStore","Microsoft.Windows.PinningConfirmationDialog_1000.25140.1001.0_neutral__cw5n1h2txyewy"
"Microsoft.Windows.PrintQueueActionCenter","C:\Windows\SystemApps\Microsoft.Windows.PrintQueueActionCenter_cw5n1h2txyewy\PrintQueueActionCenter.exe","MSStore","Microsoft.Windows.PrintQueueActionCenter_1.0.2.0_neutral_neutral_cw5n1h2txyewy"
"Microsoft.Windows.SecureAssessmentBrowser","C:\Windows\SystemApps\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy\SecureAssessmentBrowser.exe","MSStore","Microsoft.Windows.SecureAssessmentBrowser_10.0.26100.1_neutral_neutral_cw5n1h2txyewy"
"Microsoft.Windows.ShellExperienceHost","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","MSStore","Microsoft.Windows.ShellExperienceHost_10.0.26100.7462_neutral_neutral_cw5n1h2txyewy"
"Microsoft.Windows.StartMenuExperienceHost","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","MSStore","Microsoft.Windows.StartMenuExperienceHost_10.0.26100.4768_neutral_neutral_cw5n1h2txyewy"
"Microsoft.Windows.WinGetStudio","C:\Program Files\WindowsApps\Microsoft.Windows.WinGetStudio_0.100.329.0_x64__8wekyb3d8bbwe\createdump.exe","MSStore","Microsoft.Windows.WinGetStudio_0.100.329.0_x64__8wekyb3d8bbwe"
"Microsoft.Windows.WinGetStudio","C:\Program Files\WindowsApps\Microsoft.Windows.WinGetStudio_0.100.329.0_x64__8wekyb3d8bbwe\WinGetStudio.exe","MSStore","Microsoft.Windows.WinGetStudio_0.100.329.0_x64__8wekyb3d8bbwe"
"Microsoft.Windows.XGpuEjectDialog","C:\Windows\SystemApps\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy\XGpuEjectDialog.exe","MSStore","Microsoft.Windows.XGpuEjectDialog_10.0.26100.1_neutral_neutral_cw5n1h2txyewy"
"Microsoft.WindowsAppRuntime.1.2","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.2_2000.802.31.0_x64__8wekyb3d8bbwe\RestartAgent.exe","MSStore","Microsoft.WindowsAppRuntime.1.2_2000.802.31.0_x64__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.2","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.2_2000.802.31.0_x64__8wekyb3d8bbwe\DeploymentAgent.exe","MSStore","Microsoft.WindowsAppRuntime.1.2_2000.802.31.0_x64__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.3","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.3_3000.934.1904.0_x86__8wekyb3d8bbwe\RestartAgent.exe","MSStore","Microsoft.WindowsAppRuntime.1.3_3000.934.1904.0_x86__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.5","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe\DeploymentAgent.exe","MSStore","Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x64__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.5","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe\DeploymentAgent.exe","MSStore","Microsoft.WindowsAppRuntime.1.5_5001.373.1736.0_x86__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.6","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x86__8wekyb3d8bbwe\RestartAgent.exe","MSStore","Microsoft.WindowsAppRuntime.1.6_6000.519.329.0_x86__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.8","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.8_8000.675.1142.0_x64__8wekyb3d8bbwe\RestartAgent.exe","MSStore","Microsoft.WindowsAppRuntime.1.8_8000.675.1142.0_x64__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.8","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.8_8000.675.1142.0_x86__8wekyb3d8bbwe\RestartAgent.exe","MSStore","Microsoft.WindowsAppRuntime.1.8_8000.675.1142.0_x86__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.CBS","C:\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\DeploymentAgent.exe","MSStore","Microsoft.WindowsAppRuntime.CBS_5001.373.1736.100_x64__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.CBS","C:\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\CoPilotLibraryBroker.exe","MSStore","Microsoft.WindowsAppRuntime.CBS_5001.373.1736.100_x64__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.CBS","C:\Windows\SystemApps\Microsoft.WindowsAppRuntime.CBS_8wekyb3d8bbwe\RestartAgent.exe","MSStore","Microsoft.WindowsAppRuntime.CBS_5001.373.1736.100_x64__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.CBS.1.8","C:\Windows\SystemApps\Microsoft.WindowsAppRuntime.vNext.CBS_8wekyb3d8bbwe\DeploymentAgent.exe","MSStore","Microsoft.WindowsAppRuntime.CBS.1.8_8000.625.330.100_x64__8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.CBS.1.8","C:\Windows\SystemApps\Microsoft.WindowsAppRuntime.vNext.CBS_8wekyb3d8bbwe\CoPilotLibraryBroker.exe","MSStore","Microsoft.WindowsAppRuntime.CBS.1.8_8000.625.330.100_x64__8wekyb3d8bbwe"
